"site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","plate","well","date","julian_date","lat","long"
"PM",6,"PM72A","6_PM72A",2022,"PM6_72A_01","LAIN","B. mixtus","","mixtus_DNA_08","C1",2020-07-22,203,"49.2512671","-122.6436402"
"PM",6,"PM72A","6_PM72A",2022,"PM6_72A_02","LAIN","B. mixtus","","mixtus_DNA_08","C7",2020-07-22,203,"49.2512671","-122.6436402"
"PM",6,"PM72A","6_PM72A",2022,"PM6_72A_03","NERA","B. mixtus","","mixtus_DNA_08","C9",2020-07-22,203,"49.2512671","-122.6436402"
"PM",7,"PM46","7_PM46",2022,"PM7_46_02","CASI","B. impatiens","","impatiens_DNA_05","A5",2020-07-31,212,"49.2549194","-122.6483229"
"PM",7,"PM48","7_PM48",2022,"PM7_48_02","CASI","B. impatiens","","impatiens_DNA_05","B8",2020-07-31,212,"49.2489465","-122.6461739"
"PM",7,"PM55","7_PM55",2022,"PM7_55_01","SPDO","B. impatiens","","impatiens_DNA_05","B10",2020-07-31,212,"49.2423986","-122.6448958"
"PM",7,"PM61","7_PM61",2022,"PM7_61_01","CASI","B. impatiens","","impatiens_DNA_08","A5",2020-07-31,212,"49.2545201","-122.6668191"
"PM",7,"PM61","7_PM61",2022,"PM7_61_02","CASI","B. impatiens","","impatiens_DNA_05","C10",2020-07-31,212,"49.2545201","-122.6668191"
"PM",7,"PM62","7_PM62",2022,"PM7_62_01","IMGL","B. impatiens","","impatiens_DNA_04","H8",2020-07-31,212,"49.2485683","-122.6669971"
"PM",7,"PM62","7_PM62",2022,"PM7_62_02","IMGL","B. mixtus","","mixtus_DNA_22","A4",2020-07-31,212,"49.2485683","-122.6669971"
"PM",7,"PM63","7_PM63",2022,"PM7_63_01","TAOF","B. mixtus","","mixtus_DNA_03","B4",2020-07-31,212,"49.2459944","-122.6670193"
"PM",7,"PM63","7_PM63",2022,"PM7_63_02","IMGL","B. impatiens","","impatiens_DNA_05","B3",2020-07-31,212,"49.2459944","-122.6670193"
"PM",7,"PM63","7_PM63",2022,"PM7_63_03","IMGL","B. impatiens","","impatiens_DNA_06","A7",2020-07-31,212,"49.2459944","-122.6670193"
"PM",7,"PM65","7_PM65",2022,"PM7_65_01","CHAN","B. mixtus","","mixtus_DNA_03","A11",2020-07-31,212,"49.2547515","-122.6556663"
"PM",7,"PM65","7_PM65",2022,"PM7_65_02","CHAN","B. mixtus","","mixtus_DNA_03","A12",2020-07-31,212,"49.2547515","-122.6556663"
"PM",7,"PM65","7_PM65",2022,"PM7_65_03","CHAN","B. impatiens","","impatiens_DNA_08","H3",2020-07-31,212,"49.2547515","-122.6556663"
"PM",7,"PM67","7_PM67",2022,"PM7_67_01","CHAN","B. impatiens","","impatiens_DNA_05","A11",2020-07-31,212,"49.2483307","-122.6559418"
"PM",7,"PM70","7_PM70",2022,"PM7_70_01","SYAL","B. mixtus","","mixtus_DNA_03","A10",2020-07-31,212,"49.2451356","-122.638063"
"PM",7,"PM71","7_PM71",2022,"PM7_71_01","IMGL","B. impatiens","","impatiens_DNA_06","C3",2020-07-31,212,"49.25134","-122.6668765"
"PM",7,"PM71","7_PM71",2022,"PM7_71_02","IMGL","B. impatiens","","impatiens_DNA_07","D10",2020-07-31,212,"49.25134","-122.6668765"
"PM",7,"PM71","7_PM71",2022,"PM7_71_03","IMGL","B. impatiens","","impatiens_DNA_06","B12",2020-07-31,212,"49.25134","-122.6668765"
"PM",7,"PM72A","7_PM72A",2022,"PM7_72A_01","LAIN","B. impatiens","","impatiens_DNA_05","D1",2020-07-31,212,"49.2512671","-122.6436402"
"PM",7,"PM72A","7_PM72A",2022,"PM7_72A_02","LAIN","B. impatiens","","impatiens_DNA_06","A2",2020-07-31,212,"49.2512671","-122.6436402"
"PM",7,"PM72A","7_PM72A",2022,"PM7_72A_03","LAIN","B. mixtus","","mixtus_DNA_03","B12",2020-07-31,212,"49.2512671","-122.6436402"
"PM",7,"PM72A","7_PM72A",2022,"PM7_72A_04","LAIN","B. mixtus","","mixtus_DNA_03","A4",2020-07-31,212,"49.2512671","-122.6436402"
"PM",8,"PM40","8_PM40",2022,"PM8_40_01","TRME","B. impatiens","","impatiens_DNA_02","A2",2020-08-10,222,"49.2568274","-122.6668088"
"PM",8,"PM43","8_PM43",2022,"PM8_43_01","SPDO","B. impatiens","","impatiens_DNA_05","A2",2020-08-10,222,"49.2568767","-122.6492724"
"PM",8,"PM46","8_PM46",2022,"PM8_46_01","HYPE","B. impatiens","","impatiens_DNA_05","C2",2020-08-10,222,"49.2549194","-122.6483229"
"PM",8,"PM46","8_PM46",2022,"PM8_46_02","TRME","B. impatiens","","impatiens_DNA_06","B1",2020-08-10,222,"49.2549194","-122.6483229"
"PM",8,"PM46","8_PM46",2022,"PM8_46_03","flying","B. impatiens","","impatiens_DNA_06","C8",2020-08-10,222,"49.2549194","-122.6483229"
"PM",8,"PM49","8_PM49",2022,"PM8_49_01","SYAL","B. mixtus","","mixtus_DNA_02","C8",2020-08-10,222,"49.2474187","-122.6406256"
"PM",8,"PM49","8_PM49",2022,"PM8_49_02","SYAL","B. mixtus","","mixtus_DNA_04","G2",2020-08-10,222,"49.2474187","-122.6406256"
"PM",8,"PM51A","8_PM51A",2022,"PM8_51A_01","SPDO","B. impatiens","","impatiens_DNA_06","C1",2020-08-10,222,"49.2460018","-122.6559901"
"PM",8,"PM52B","8_PM52B",2022,"PM8_52A_01","TRRE","B. impatiens","","impatiens_DNA_05","D2",2020-08-10,222,"49.2446602","-122.650246"
"PM",8,"PM52B","8_PM52B",2022,"PM8_52A_02","TRRE","B. impatiens","","impatiens_DNA_05","A12",2020-08-10,222,"49.2446602","-122.650246"
"PM",8,"PM52B","8_PM52B",2022,"PM8_52A_03","TRRE","B. impatiens","","impatiens_DNA_04","H6",2020-08-10,222,"49.2446602","-122.650246"
"PM",8,"PM53A","8_PM53A",2022,"PM8_53_01","TRRE","B. impatiens","","impatiens_DNA_05","D11",2020-08-10,222,"49.24242","-122.65022"
"PM",8,"PM53A","8_PM53A",2022,"PM8_53_02","SPDO","B. impatiens","","impatiens_DNA_05","B4",2020-08-10,222,"49.24242","-122.65022"
"PM",8,"PM56","8_PM56",2022,"PM8_56_01","RUAR","B. impatiens","","impatiens_DNA_05","D10",2020-08-10,222,"49.2460124","-122.6448772"
"PM",8,"PM59","8_PM59",2022,"PM8_59_01","LOCO","B. impatiens","","impatiens_DNA_06","A10",2020-08-10,222,"49.2503146","-122.6390887"
"PM",8,"PM62","8_PM62",2022,"PM8_62_01","IMGL","B. impatiens","","impatiens_DNA_05","B12",2020-08-10,222,"49.2485683","-122.6669971"
"PM",8,"PM62","8_PM62",2022,"PM8_62_02","IMGL","B. impatiens","","impatiens_DNA_06","B4",2020-08-10,222,"49.2485683","-122.6669971"
"PM",8,"PM64","8_PM64",2022,"PM8_64_02","SPDO","B. impatiens","","impatiens_DNA_04","H11",2020-08-10,222,"49.2423796","-122.6669693"
"PM",8,"PM71","8_PM71",2022,"PM8_71_01","IMGL","B. impatiens","","impatiens_DNA_08","E12",2020-08-10,222,"49.25134","-122.6668765"
"PM",8,"PM71","8_PM71",2022,"PM8_71_02","TAOF","B. impatiens","","impatiens_DNA_04","H10",2020-08-10,222,"49.25134","-122.6668765"
"PM",8,"PM72A","8_PM72A",2022,"PM8_72A_01","TRRE","B. impatiens","","impatiens_DNA_04","H5",2020-08-10,222,"49.2512671","-122.6436402"
"PM",9,"PM44","9_PM44",2022,"PM9_44_01","EPCI","B. mixtus","","mixtus_DNA_06","F7",2020-08-14,226,"49.2567783","-122.6440429"
"PM",9,"PM46","9_PM46",2022,"PM9_46_01","HYPE","B. impatiens","","impatiens_DNA_06","A9",2020-08-14,226,"49.2549194","-122.6483229"
"PM",9,"PM46","9_PM46",2022,"PM9_46_02","LOCO","B. impatiens","","impatiens_DNA_06","C5",2020-08-14,226,"49.2549194","-122.6483229"
"PM",9,"PM47","9_PM47",2022,"PM9_47_01","SPDO","B. impatiens","","impatiens_DNA_05","C4",2020-08-14,226,"49.2523011","-122.649575"
"PM",9,"PM53A","9_PM53A",2022,"PM9_53_01","SPDO","B. impatiens","","impatiens_DNA_04","H4",2020-08-14,226,"49.24242","-122.65022"
"PM",9,"PM54A","9_PM54A",2022,"PM9_54A_01","RORU","B. impatiens","","impatiens_DNA_09","A7",2020-08-14,226,"49.2423594","-122.6557711"
"PM",9,"PM55","9_PM55",2022,"PM9_55_01","RUAR","B. impatiens","","impatiens_DNA_06","A11",2020-08-14,226,"49.2423986","-122.6448958"
"PM",9,"PM55","9_PM55",2022,"PM9_55_02","SPDO","B. impatiens","","impatiens_DNA_06","A6",2020-08-14,226,"49.2423986","-122.6448958"
"PM",9,"PM59","9_PM59",2022,"PM9_59_02","LOCO","B. impatiens","","impatiens_DNA_05","A3",2020-08-14,226,"49.2503146","-122.6390887"
"PM",9,"PM61","9_PM61",2022,"PM9_61_01","HYRA","B. impatiens","","impatiens_DNA_08","A9",2020-08-14,226,"49.2545201","-122.6668191"
"PM",9,"PM61","9_PM61",2022,"PM9_61_02","HYRA","B. impatiens","","impatiens_DNA_08","C9",2020-08-14,226,"49.2545201","-122.6668191"
"PM",9,"PM61","9_PM61",2022,"PM9_61_03","HYRA","B. impatiens","","impatiens_DNA_08","C5",2020-08-14,226,"49.2545201","-122.6668191"
"PM",9,"PM61","9_PM61",2022,"PM9_61_04","HYRA","B. impatiens","","impatiens_DNA_08","B6",2020-08-14,226,"49.2545201","-122.6668191"
"PM",9,"PM62","9_PM62",2022,"PM9_62_02","IMGL","B. mixtus","","mixtus_DNA_07","C3",2020-08-14,226,"49.2485683","-122.6669971"
"PM",9,"PM62","9_PM62",2022,"PM9_62_03","IMGL","B. impatiens","","impatiens_DNA_05","A4",2020-08-14,226,"49.2485683","-122.6669971"
"PM",9,"PM62","9_PM62",2022,"PM9_62_04","IMGL","B. impatiens","","impatiens_DNA_06","C6",2020-08-14,226,"49.2485683","-122.6669971"
"PM",9,"PM62","9_PM62",2022,"PM9_62_05","IMGL","B. impatiens","","impatiens_DNA_05","D8",2020-08-14,226,"49.2485683","-122.6669971"
"PM",9,"PM63","9_PM63",2022,"PM9_63_01","TAOF","B. impatiens","","impatiens_DNA_07","F11",2020-08-14,226,"49.2459944","-122.6670193"
"PM",9,"PM63","9_PM63",2022,"PM9_63_02","IMGL","B. impatiens","","impatiens_DNA_08","A10",2020-08-14,226,"49.2459944","-122.6670193"
"PM",9,"PM63","9_PM63",2022,"PM9_63_03","IMGL","B. impatiens","","impatiens_DNA_07","H2",2020-08-14,226,"49.2459944","-122.6670193"
"PM",9,"PM71","9_PM71",2022,"PM9_71_01","IMGL","B. impatiens","","impatiens_DNA_05","D7",2020-08-14,226,"49.25134","-122.6668765"
"SD",10,"SD01","10_SD01",2022,"SD10_01_01","SOAR","B. impatiens","","impatiens_DNA_03","C4",2020-08-18,230,"49.0630333","-123.0765727"
"SD",10,"SD01","10_SD01",2022,"SD10_01_02","SOAR","B. impatiens","","impatiens_DNA_03","B6",2020-08-18,230,"49.0630333","-123.0765727"
"SD",10,"SD01","10_SD01",2022,"SD10_01_03","SOAR","B. impatiens","","impatiens_DNA_13","E9",2020-08-18,230,"49.0630333","-123.0765727"
"SD",10,"SD01","10_SD01",2022,"SD10_01_04","SOAR","B. impatiens","","impatiens_DNA_03","A10",2020-08-18,230,"49.0630333","-123.0765727"
"SD",10,"SD01","10_SD01",2022,"SD10_01_05","SOAR","B. impatiens","","impatiens_DNA_02","C6",2020-08-18,230,"49.0630333","-123.0765727"
"SD",10,"SD03","10_SD03",2022,"SD10_03_01","VICR","B. impatiens","","impatiens_DNA_09","C5",2020-08-18,230,"49.0601615","-123.0764268"
"SD",10,"SD06","10_SD06",2022,"SD10_06_01","CEDI","B. impatiens","","impatiens_DNA_13","D6",2020-08-18,230,"49.0602283","-123.0635157"
"SD",10,"SD08","10_SD08",2022,"SD10_08_01","LASY","B. mixtus","","mixtus_DNA_06","F5",2020-08-18,230,"49.0684202","-123.0638309"
"SD",10,"SD09","10_SD09",2022,"SD10_09_01","PELA","B. mixtus","","mixtus_DNA_06","H8",2020-08-18,230,"49.0661823","-123.0625536"
"SD",10,"SD09","10_SD09",2022,"SD10_09_02","PELA","B. mixtus","","mixtus_DNA_06","G2",2020-08-18,230,"49.0661823","-123.0625536"
"SD",10,"SD09","10_SD09",2022,"SD10_09_03","ROSY","B. impatiens","","impatiens_DNA_13","E7",2020-08-18,230,"49.0661823","-123.0625536"
"SD",10,"SD13","10_SD13",2022,"SD10_13_01","flying","B. mixtus","","mixtus_DNA_06","H7",2020-08-18,230,"49.0671224","-123.0772778"
"SD",10,"SD15","10_SD15",2022,"SD10_15_01","CASI","B. impatiens","","impatiens_DNA_03","C11",2020-08-18,230,"49.0660259","-123.0780986"
"SD",10,"SD16","10_SD16",2022,"SD10_16_01","TAVU","B. impatiens","","impatiens_DNA_03","C8",2020-08-18,230,"49.068321","-123.071021"
"SD",10,"SD18A","10_SD18A",2022,"SD10_18A_01","PHCA","B. mixtus","","mixtus_DNA_06","G10",2020-08-18,230,"49.0661981","-123.0714527"
"SD",10,"SD19","10_SD19",2022,"SD10_19_01","TRRE","B. impatiens","","impatiens_DNA_08","A2",2020-08-18,230,"49.0661604","-123.0667177"
"SD",10,"SD24","10_SD24",2022,"SD10_24_01","LASY","B. impatiens","","impatiens_DNA_09","D8",2020-08-18,230,"49.0659931","-123.0585976"
"SD",10,"SD24","10_SD24",2022,"SD10_24_02","LASY","B. mixtus","","mixtus_DNA_06","E12",2020-08-18,230,"49.0659931","-123.0585976"
"SD",10,"SD24","10_SD24",2022,"SD10_24_03","LASY","B. impatiens","","impatiens_DNA_03","C12",2020-08-18,230,"49.0659931","-123.0585976"
"SD",10,"SD24","10_SD24",2022,"SD10_24_04","LASY","B. impatiens","","impatiens_DNA_07","E4",2020-08-18,230,"49.0659931","-123.0585976"
"SD",10,"SD26","10_SD26",2022,"SD10_26_01","TRHY","B. impatiens","","impatiens_DNA_02","D11",2020-08-18,230,"49.0584528","-123.0671996"
"SD",10,"SD27","10_SD27",2022,"SD10_27_01","CIVU","B. mixtus","","mixtus_DNA_06","E4",2020-08-18,230,"49.0571951","-123.0749858"
"SD",10,"SD28","10_SD28",2022,"SD10_28_01","TRHY","B. impatiens","","impatiens_DNA_13","D12",2020-08-18,230,"49.0591039","-123.0736393"
"SD",10,"SD28","10_SD28",2022,"SD10_28_02","TRHY","B. impatiens","","impatiens_DNA_02","C4",2020-08-18,230,"49.0591039","-123.0736393"
"SD",10,"SD28","10_SD28",2022,"SD10_28_03","TRME","B. impatiens","","impatiens_DNA_02","D8",2020-08-18,230,"49.0591039","-123.0736393"
"SD",10,"SD28","10_SD28",2022,"SD10_28_04","TRME","B. impatiens","","impatiens_DNA_02","D3",2020-08-18,230,"49.0591039","-123.0736393"
"SD",10,"SD30","10_SD30",2022,"SD10_30_01","RARA","B. impatiens","","impatiens_DNA_02","G2",2020-08-18,230,"49.0566301","-123.0652652"
"SD",10,"SD30","10_SD30",2022,"SD10_30_03","RARA","B. impatiens","","impatiens_DNA_13","F7",2020-08-18,230,"49.0566301","-123.0652652"
"SD",10,"SD30","10_SD30",2022,"SD10_30_04","RARA","B. impatiens","","impatiens_DNA_02","C1",2020-08-18,230,"49.0566301","-123.0652652"
"SD",10,"SD30","10_SD30",2022,"SD10_30_05","RARA","B. impatiens","","impatiens_DNA_02","C11",2020-08-18,230,"49.0566301","-123.0652652"
"SD",10,"SD30","10_SD30",2022,"SD10_30_08","RARA","B. impatiens","","impatiens_DNA_09","H6",2020-08-18,230,"49.0566301","-123.0652652"
"SD",10,"SD30","10_SD30",2022,"SD10_30_09","TRHY","B. impatiens","","impatiens_DNA_09","B10",2020-08-18,230,"49.0566301","-123.0652652"
"SD",10,"SD36","10_SD36",2022,"SD10_36_01","VICR","B. impatiens","","impatiens_DNA_09","D12",2020-08-18,230,"49.0597409","-123.0816311"
"SD",10,"SD39","10_SD39",2022,"SD10_39_01","PHTA","B. impatiens","","impatiens_DNA_03","A12",2020-08-18,230,"49.0682854","-123.0740915"
"SD",10,"SD39","10_SD39",2022,"SD10_39_02","PHTA","B. mixtus","","mixtus_DNA_06","B10",2020-08-18,230,"49.0682854","-123.0740915"
"SD",10,"SD39","10_SD39",2022,"SD10_39_03","PHTA","B. impatiens","","impatiens_DNA_03","A11",2020-08-18,230,"49.0682854","-123.0740915"
"SD",10,"SD40","10_SD40",2022,"SD10_40_01","COAR","B. mixtus","","mixtus_DNA_06","G7",2020-08-18,230,"49.0664297","-123.0753682"
"SD",10,"SD40","10_SD40",2022,"SD10_40_02","COAR","B. mixtus","","mixtus_DNA_06","F2",2020-08-18,230,"49.0664297","-123.0753682"
"SD",10,"SD40","10_SD40",2022,"SD10_40_03","COAR","B. impatiens","","impatiens_DNA_03","A8",2020-08-18,230,"49.0664297","-123.0753682"
"SD",10,"SD40","10_SD40",2022,"SD10_40_04","COAR","B. impatiens","","impatiens_DNA_13","D8",2020-08-18,230,"49.0664297","-123.0753682"
"SD",10,"SD40","10_SD40",2022,"SD10_40_05","flying","B. impatiens","","impatiens_DNA_09","D5",2020-08-18,230,"49.0664297","-123.0753682"
"SD",2,"SD01","2_SD01",2022,"SD2_01_01","VISA","B. mixtus","queen","mixtus_DNA_09","C11",2020-06-02,153,"49.0630333","-123.0765727"
"SD",2,"SD08","2_SD08",2022,"SD2_08_01","RONU","B. mixtus","","mixtus_DNA_01","E5",2020-06-02,153,"49.0684202","-123.0638309"
"SD",2,"SD13","2_SD13",2022,"SD2_13_01","HEMA","B. mixtus","male","mixtus_DNA_01","F1",2020-06-02,153,"49.0671224","-123.0772778"
"SD",2,"SD13","2_SD13",2022,"SD2_13_02","LUPO","B. mixtus","","mixtus_DNA_01","E6",2020-06-02,153,"49.0671224","-123.0772778"
"SD",2,"SD16","2_SD16",2022,"SD2_16_03","PHTA","B. impatiens","","impatiens_DNA_03","A1",2020-06-02,153,"49.068321","-123.071021"
"SD",2,"SD31","2_SD31",2022,"SD2_31_01","VACO","B. mixtus","","mixtus_DNA_01","D2",2020-06-02,153,"49.0640204","-123.0645671"
"SD",2,"SD39","2_SD39",2022,"SD2_39_01","CECY","B. impatiens","male","impatiens_DNA_07","A7",2020-06-02,153,"49.0682854","-123.0740915"
"SD",2,"SD39","2_SD39",2022,"SD2_39_02","BOOF","B. mixtus","male","mixtus_DNA_01","E10",2020-06-02,153,"49.0682854","-123.0740915"
"SD",2,"SD39","2_SD39",2022,"SD2_39_11","PHTA","B. impatiens","","impatiens_DNA_09","H8",2020-06-02,153,"49.0682854","-123.0740915"
"SD",2,"SD40","2_SD40",2022,"SD2_40_01","LUPO","B. mixtus","","mixtus_DNA_09","C7",2020-06-02,153,"49.0664297","-123.0753682"
"SD",2,"SD40","2_SD40",2022,"SD2_40_04","LUPO","B. mixtus","queen","mixtus_DNA_01","F3",2020-06-02,153,"49.0664297","-123.0753682"
"SD",2,"SD40","2_SD40",2022,"SD2_40_08","LUPO","B. mixtus","","mixtus_DNA_01","F7",2020-06-02,153,"49.0664297","-123.0753682"
"SD",3,"SD04","3_SD04",2022,"SD3_04_01","PEMA","B. mixtus","","mixtus_DNA_04","C4",2020-06-11,162,"49.0600315","-123.0713156"
"SD",3,"SD06","3_SD06",2022,"SD3_06_01","VISA","B. mixtus","","mixtus_DNA_09","B5",2020-06-13,164,"49.0602283","-123.0635157"
"SD",3,"SD08","3_SD08",2022,"SD3_08_01","RONU","B. impatiens","","impatiens_DNA_04","H2",2020-06-13,164,"49.0684202","-123.0638309"
"SD",3,"SD08","3_SD08",2022,"SD3_08_02","RONU","B. impatiens","","impatiens_DNA_02","H11",2020-06-13,164,"49.0684202","-123.0638309"
"SD",3,"SD08","3_SD08",2022,"SD3_08_03","RONU","B. impatiens","","impatiens_DNA_07","A5",2020-06-13,164,"49.0684202","-123.0638309"
"SD",3,"SD08","3_SD08",2022,"SD3_08_04","RONU","B. impatiens","","impatiens_DNA_07","C9",2020-06-13,164,"49.0684202","-123.0638309"
"SD",3,"SD25","3_SD25",2022,"SD3_25_01","SAOF","B. mixtus","","mixtus_DNA_01","H11",2020-06-13,164,"49.058024","-123.0639996"
"SD",3,"SD26","3_SD26",2022,"SD3_26_01","VIHI","B. mixtus","","mixtus_DNA_03","H10",2020-06-11,162,"49.0584528","-123.0671996"
"SD",3,"SD26","3_SD26",2022,"SD3_26_04","VIHI","B. mixtus","","mixtus_DNA_04","E3",2020-06-11,162,"49.0584528","-123.0671996"
"SD",3,"SD26","3_SD26",2022,"SD3_26_05","VIHI","B. mixtus","","mixtus_DNA_03","H11",2020-06-11,162,"49.0584528","-123.0671996"
"SD",3,"SD26","3_SD26",2022,"SD3_26_06","VIHI","B. mixtus","","mixtus_DNA_04","B10",2020-06-11,162,"49.0584528","-123.0671996"
"SD",3,"SD30","3_SD30",2022,"SD3_30_01","VISA","B. mixtus","queen","mixtus_DNA_04","D9",2020-06-11,162,"49.0566301","-123.0652652"
"SD",3,"SD30","3_SD30",2022,"SD3_30_02","VISA","B. mixtus","queen","mixtus_DNA_04","C12",2020-06-11,162,"49.0566301","-123.0652652"
"SD",3,"SD36","3_SD36",2022,"SD3_36_02","VISA","B. mixtus","","mixtus_DNA_01","G3",2020-06-11,162,"49.0597409","-123.0816311"
"SD",3,"SD36","3_SD36",2022,"SD3_36_03","VISA","B. mixtus","","mixtus_DNA_01","G9",2020-06-11,162,"49.0597409","-123.0816311"
"SD",3,"SD37","3_SD37",2022,"SD3_37_01","RAAC","B. impatiens","","impatiens_DNA_13","D1",2020-06-13,164,"49.0602593","-123.058988"
"SD",3,"SD39","3_SD39",2022,"SD3_39_01","PHTA","B. mixtus","","mixtus_DNA_09","C3",2020-06-13,164,"49.0682854","-123.0740915"
"SD",3,"SD39","3_SD39",2022,"SD3_39_02","PHTA","B. mixtus","queen","mixtus_DNA_08","D5",2020-06-13,164,"49.0682854","-123.0740915"
"SD",3,"SD39","3_SD39",2022,"SD3_39_05","PHTA","B. mixtus","","mixtus_DNA_09","B4",2020-06-13,164,"49.0682854","-123.0740915"
"SD",3,"SD39","3_SD39",2022,"SD3_39_19","PHTA","B. mixtus","","mixtus_DNA_09","C1",2020-06-13,164,"49.0682854","-123.0740915"
"SD",3,"SD39","3_SD39",2022,"SD3_39_29","PHTA","B. impatiens","","impatiens_DNA_08","D9",2020-06-13,164,"49.0682854","-123.0740915"
"SD",3,"SD39","3_SD39",2022,"SD3_39_31","PHTA","B. impatiens","","impatiens_DNA_10","E1",2020-06-13,164,"49.0682854","-123.0740915"
"SD",3,"SD39","3_SD39",2022,"SD3_39_34","PHTA","B. mixtus","","mixtus_DNA_04","D6",2020-06-13,164,"49.0682854","-123.0740915"
"SD",3,"SD39","3_SD39",2022,"SD3_39_37","PHTA","B. mixtus","queen","mixtus_DNA_09","C2",2020-06-13,164,"49.0682854","-123.0740915"
"SD",3,"SD40","3_SD40",2022,"SD3_40_01","LUPO","B. mixtus","","mixtus_DNA_08","D2",2020-06-13,164,"49.0664297","-123.0753682"
"SD",3,"SD40","3_SD40",2022,"SD3_40_02","LUPO","B. mixtus","","mixtus_DNA_08","E7",2020-06-13,164,"49.0664297","-123.0753682"
"SD",3,"SD40","3_SD40",2022,"SD3_40_04","SAOF","B. mixtus","","mixtus_DNA_09","C4",2020-06-13,164,"49.0664297","-123.0753682"
"SD",3,"SD40","3_SD40",2022,"SD3_40_12","SAOF","B. mixtus","","mixtus_DNA_08","D6",2020-06-13,164,"49.0664297","-123.0753682"
"SD",3,"SD40","3_SD40",2022,"SD3_40_13","SPJA","B. impatiens","","impatiens_DNA_09","C8",2020-06-13,164,"49.0664297","-123.0753682"
"SD",4,"SD13","4_SD13",2022,"SD4_13_02","N/A","B. impatiens","queen","impatiens_DNA_02","H8",2020-06-22,173,"49.0671224","-123.0772778"
"SD",4,"SD24","4_SD24",2022,"SD4_24_01","RUAR","B. impatiens","","impatiens_DNA_09","B9",2020-06-22,173,"49.0659931","-123.0585976"
"SD",4,"SD25","4_SD25",2022,"SD4_25_01","SAOF","B. mixtus","queen","mixtus_DNA_07","G7",2020-06-22,173,"49.058024","-123.0639996"
"SD",4,"SD25","4_SD25",2022,"SD4_25_02","SAOF","B. mixtus","","mixtus_DNA_07","F4",2020-06-22,173,"49.058024","-123.0639996"
"SD",4,"SD25","4_SD25",2022,"SD4_25_03","LUPO","B. mixtus","","mixtus_DNA_07","H7",2020-06-22,173,"49.058024","-123.0639996"
"SD",4,"SD26","4_SD26",2022,"SD4_26_01","VIVI","B. mixtus","","mixtus_DNA_07","E3",2020-06-22,173,"49.0584528","-123.0671996"
"SD",4,"SD26","4_SD26",2022,"SD4_26_05","VIVI","B. impatiens","","impatiens_DNA_02","H10",2020-06-22,173,"49.0584528","-123.0671996"
"SD",4,"SD27","4_SD27",2022,"SD4_27_01","RUAR","B. mixtus","","mixtus_DNA_07","G10",2020-06-22,173,"49.0571951","-123.0749858"
"SD",4,"SD27","4_SD27",2022,"SD4_27_02","RUAR","B. mixtus","","mixtus_DNA_07","H9",2020-06-22,173,"49.0571951","-123.0749858"
"SD",4,"SD27","4_SD27",2022,"SD4_27_03","VISA","B. mixtus","","mixtus_DNA_07","D12",2020-06-22,173,"49.0571951","-123.0749858"
"SD",4,"SD27","4_SD27",2022,"SD4_27_04","VISA","B. mixtus","","mixtus_DNA_07","G11",2020-06-22,173,"49.0571951","-123.0749858"
"SD",4,"SD27","4_SD27",2022,"SD4_27_05","VISA","B. mixtus","","mixtus_DNA_07","E12",2020-06-22,173,"49.0571951","-123.0749858"
"SD",4,"SD39","4_SD39",2022,"SD4_39_07","PHTA","B. impatiens","","impatiens_DNA_13","D9",2020-06-22,173,"49.0682854","-123.0740915"
"SD",4,"SD39","4_SD39",2022,"SD4_39_13","PHTA","B. impatiens","","impatiens_DNA_10","B6",2020-06-22,173,"49.0682854","-123.0740915"
"SD",4,"SD39","4_SD39",2022,"SD4_39_16","PHTA","B. mixtus","","mixtus_DNA_07","G3",2020-06-22,173,"49.0682854","-123.0740915"
"SD",4,"SD40","4_SD40",2022,"SD4_40_01","SPJA","B. mixtus","","mixtus_DNA_07","E5",2020-06-22,173,"49.0664297","-123.0753682"
"SD",4,"SD40","4_SD40",2022,"SD4_40_02","SPJA","B. impatiens","","impatiens_DNA_10","B7",2020-06-22,173,"49.0664297","-123.0753682"
"SD",4,"SD40","4_SD40",2022,"SD4_40_05","LUPO","B. mixtus","","mixtus_DNA_07","D11",2020-06-22,173,"49.0664297","-123.0753682"
"SD",4,"SD40","4_SD40",2022,"SD4_40_07","SAOF","B. mixtus","","mixtus_DNA_07","F7",2020-06-22,173,"49.0664297","-123.0753682"
"SD",5,"SD03","5_SD03",2022,"SD5_03_03","VICR","B. impatiens","","impatiens_DNA_13","F11",2020-07-06,187,"49.0601615","-123.0764268"
"SD",5,"SD03","5_SD03",2022,"SD5_03_04","VICR","B. impatiens","","impatiens_DNA_09","D7",2020-07-06,187,"49.0601615","-123.0764268"
"SD",5,"SD03","5_SD03",2022,"SD5_03_05","VICR","B. impatiens","","impatiens_DNA_10","C9",2020-07-06,187,"49.0601615","-123.0764268"
"SD",5,"SD08","5_SD08",2022,"SD5_08_01","SPDO","B. impatiens","","impatiens_DNA_13","E2",2020-07-06,187,"49.0684202","-123.0638309"
"SD",5,"SD19","5_SD19",2022,"SD5_19_01","RUAR","B. mixtus","","mixtus_DNA_07","B7",2020-07-06,187,"49.0661604","-123.0667177"
"SD",5,"SD24","5_SD24",2022,"SD5_24_01","RUAR","B. impatiens","","impatiens_DNA_13","E12",2020-07-06,187,"49.0659931","-123.0585976"
