"","site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","pollen","lat","long","ClusterIndex"
"1366","PM",7,"PM71","7_PM71",2022,"PM7_71_03","IMGL","B. impatiens","","y","49.25134","-122.6668765",660
"1367","PM",7,"PM72A","7_PM72A",2022,"PM7_72A_01","LAIN","B. impatiens","","n","49.2512671","-122.6436402",705
"1368","PM",7,"PM72A","7_PM72A",2022,"PM7_72A_02","LAIN","B. impatiens","","n","49.2512671","-122.6436402",657
"1369","PM",7,"PM72A","7_PM72A",2022,"PM7_72A_03","LAIN","B. mixtus","","0","49.2512671","-122.6436402",109
"1370","PM",7,"PM72A","7_PM72A",2022,"PM7_72A_04","LAIN","B. mixtus","","0","49.2512671","-122.6436402",92
"1371","PM",8,"PM40","8_PM40",2022,"PM8_40_01","TRME","B. impatiens","","y","49.2568274","-122.6668088",706
"1372","PM",8,"PM43","8_PM43",2022,"PM8_43_01","SPDO","B. impatiens","","y","49.2568767","-122.6492724",707
"1373","PM",8,"PM46","8_PM46",2022,"PM8_46_01","HYPE","B. impatiens","","y","49.2549194","-122.6483229",684
"1374","PM",8,"PM46","8_PM46",2022,"PM8_46_02","TRME","B. impatiens","","y","49.2549194","-122.6483229",681
"1375","PM",8,"PM46","8_PM46",2022,"PM8_46_03","flying","B. impatiens","","y","49.2549194","-122.6483229",708
"1376","PM",8,"PM49","8_PM49",2022,"PM8_49_01","SYAL","B. mixtus","","1","49.2474187","-122.6406256",31
"1377","PM",8,"PM49","8_PM49",2022,"PM8_49_02","SYAL","B. mixtus","","1","49.2474187","-122.6406256",234
"1378","PM",8,"PM51A","8_PM51A",2022,"PM8_51A_01","SPDO","B. impatiens","","y","49.2460018","-122.6559901",709
"1379","PM",8,"PM52B","8_PM52B",2022,"PM8_52A_01","TRRE","B. impatiens","","y","49.2446602","-122.650246",686
"1380","PM",8,"PM52B","8_PM52B",2022,"PM8_52A_02","TRRE","B. impatiens","","n","49.2446602","-122.650246",683
"1381","PM",8,"PM52B","8_PM52B",2022,"PM8_52A_03","TRRE","B. impatiens","","y","49.2446602","-122.650246",689
"1382","PM",8,"PM53A","8_PM53A",2022,"PM8_53_01","TRRE","B. impatiens","","y","49.24242","-122.65022",710
"1383","PM",8,"PM53A","8_PM53A",2022,"PM8_53_02","SPDO","B. impatiens","","y","49.24242","-122.65022",711
"1384","PM",8,"PM56","8_PM56",2022,"PM8_56_01","RUAR","B. impatiens","","y","49.2460124","-122.6448772",712
"1385","PM",8,"PM59","8_PM59",2022,"PM8_59_01","LOCO","B. impatiens","","y","49.2503146","-122.6390887",713
"1386","PM",8,"PM62","8_PM62",2022,"PM8_62_01","IMGL","B. impatiens","","n","49.2485683","-122.6669971",714
"1387","PM",8,"PM62","8_PM62",2022,"PM8_62_02","IMGL","B. impatiens","","y","49.2485683","-122.6669971",715
"1388","PM",8,"PM64","8_PM64",2022,"PM8_64_02","SPDO","B. impatiens","","y","49.2423796","-122.6669693",716
"1389","PM",8,"PM71","8_PM71",2022,"PM8_71_01","IMGL","B. impatiens","","n","49.25134","-122.6668765",655
"1390","PM",8,"PM71","8_PM71",2022,"PM8_71_02","TAOF","B. impatiens","","n","49.25134","-122.6668765",717
"1391","PM",8,"PM72A","8_PM72A",2022,"PM8_72A_01","TRRE","B. impatiens","","y","49.2512671","-122.6436402",669
"1392","PM",9,"PM44","9_PM44",2022,"PM9_44_01","EPCI","B. mixtus","","0","49.2567783","-122.6440429",388
"1393","PM",9,"PM46","9_PM46",2022,"PM9_46_01","HYPE","B. impatiens","","y","49.2549194","-122.6483229",682
"1394","PM",9,"PM46","9_PM46",2022,"PM9_46_02","LOCO","B. impatiens","","y","49.2549194","-122.6483229",684
"1395","PM",9,"PM47","9_PM47",2022,"PM9_47_01","SPDO","B. impatiens","","y","49.2523011","-122.649575",718
"1396","PM",9,"PM53A","9_PM53A",2022,"PM9_53_01","SPDO","B. impatiens","","n","49.24242","-122.65022",711
"1397","PM",9,"PM54A","9_PM54A",2022,"PM9_54A_01","RORU","B. impatiens","","y","49.2423594","-122.6557711",719
"1398","PM",9,"PM55","9_PM55",2022,"PM9_55_01","RUAR","B. impatiens","","y","49.2423986","-122.6448958",688
"1399","PM",9,"PM55","9_PM55",2022,"PM9_55_02","SPDO","B. impatiens","","y","49.2423986","-122.6448958",688
"1400","PM",9,"PM59","9_PM59",2022,"PM9_59_02","LOCO","B. impatiens","","y","49.2503146","-122.6390887",720
"1401","PM",9,"PM61","9_PM61",2022,"PM9_61_01","HYRA","B. impatiens","","n","49.2545201","-122.6668191",1079
"1402","PM",9,"PM61","9_PM61",2022,"PM9_61_02","HYRA","B. impatiens","","y","49.2545201","-122.6668191",658
"1403","PM",9,"PM61","9_PM61",2022,"PM9_61_03","HYRA","B. impatiens","","y","49.2545201","-122.6668191",722
"1404","PM",9,"PM61","9_PM61",2022,"PM9_61_04","HYRA","B. impatiens","","n","49.2545201","-122.6668191",723
"1405","PM",9,"PM62","9_PM62",2022,"PM9_62_02","IMGL","B. mixtus","","0","49.2485683","-122.6669971",430
"1406","PM",9,"PM62","9_PM62",2022,"PM9_62_03","IMGL","B. impatiens","","y","49.2485683","-122.6669971",724
"1407","PM",9,"PM62","9_PM62",2022,"PM9_62_04","IMGL","B. impatiens","","y","49.2485683","-122.6669971",725
"1408","PM",9,"PM62","9_PM62",2022,"PM9_62_05","IMGL","B. impatiens","","n","49.2485683","-122.6669971",693
"1409","PM",9,"PM63","9_PM63",2022,"PM9_63_01","TAOF","B. impatiens","","n","49.2459944","-122.6670193",1081
"1410","PM",9,"PM63","9_PM63",2022,"PM9_63_02","IMGL","B. impatiens","","y","49.2459944","-122.6670193",693
"1411","PM",9,"PM63","9_PM63",2022,"PM9_63_03","IMGL","B. impatiens","","n","49.2459944","-122.6670193",670
"1412","PM",9,"PM71","9_PM71",2022,"PM9_71_01","IMGL","B. impatiens","","n","49.25134","-122.6668765",655
"1413","SD",1,"SD08","1_SD08",2022,"SD1_08_01","MADO","B. impatiens","male","","49.0684202","-123.0638309",NA
"1414","SD",1,"SD09","1_SD09",2022,"SD1_09_01","BRRA","B. impatiens","male","","49.0661823","-123.0625536",NA
"1415","SD",1,"SD09","1_SD09",2022,"SD1_09_02","BRRA","B. impatiens","male","","49.0661823","-123.0625536",NA
"1416","SD",1,"SD09","1_SD09",2022,"SD1_09_03","BRRA","B. impatiens","male","","49.0661823","-123.0625536",NA
"1417","SD",1,"SD09","1_SD09",2022,"SD1_09_04","BRRA","B. impatiens","male","","49.0661823","-123.0625536",NA
"1418","SD",1,"SD09","1_SD09",2022,"SD1_09_05","BRRA","B. impatiens","male","","49.0661823","-123.0625536",NA
"1419","SD",1,"SD24","1_SD24",2022,"SD1_24_01","BRRA","B. impatiens","male","","49.0659931","-123.0585976",NA
"1420","SD",1,"SD24","1_SD24",2022,"SD1_24_02","BRRA","B. impatiens","male","","49.0659931","-123.0585976",NA
"1421","SD",10,"SD01","10_SD01",2022,"SD10_01_01","SOAR","B. impatiens","","y","49.0630333","-123.0765727",895
"1422","SD",10,"SD01","10_SD01",2022,"SD10_01_02","SOAR","B. impatiens","","n","49.0630333","-123.0765727",896
"1423","SD",10,"SD01","10_SD01",2022,"SD10_01_03","SOAR","B. impatiens","","n","49.0630333","-123.0765727",897
"1424","SD",10,"SD01","10_SD01",2022,"SD10_01_04","SOAR","B. impatiens","","y","49.0630333","-123.0765727",756
"1425","SD",10,"SD01","10_SD01",2022,"SD10_01_05","SOAR","B. impatiens","","n","49.0630333","-123.0765727",776
"1426","SD",10,"SD03","10_SD03",2022,"SD10_03_01","VICR","B. impatiens","","y","49.0601615","-123.0764268",898
"1427","SD",10,"SD06","10_SD06",2022,"SD10_06_01","CEDI","B. impatiens","","y","49.0602283","-123.0635157",776
"1428","SD",10,"SD08","10_SD08",2022,"SD10_08_01","LASY","B. mixtus","","1","49.0684202","-123.0638309",386
"1429","SD",10,"SD09","10_SD09",2022,"SD10_09_01","PELA","B. mixtus","","0","49.0661823","-123.0625536",403
"1430","SD",10,"SD09","10_SD09",2022,"SD10_09_02","PELA","B. mixtus","","0","49.0661823","-123.0625536",737
"1431","SD",10,"SD09","10_SD09",2022,"SD10_09_03","ROSY","B. impatiens","","n","49.0661823","-123.0625536",773
"1432","SD",10,"SD13","10_SD13",2022,"SD10_13_01","flying","B. mixtus","","2","49.0671224","-123.0772778",402
"1433","SD",10,"SD15","10_SD15",2022,"SD10_15_01","CASI","B. impatiens","","n","49.0660259","-123.0780986",759
"1434","SD",10,"SD16","10_SD16",2022,"SD10_16_01","TAVU","B. impatiens","","n","49.068321","-123.071021",899
"1435","SD",10,"SD18A","10_SD18A",2022,"SD10_18A_01","PHCA","B. mixtus","","0","49.0661981","-123.0714527",75
"1436","SD",10,"SD19","10_SD19",2022,"SD10_19_01","TRRE","B. impatiens","","y","49.0661604","-123.0667177",854
"1437","SD",10,"SD24","10_SD24",2022,"SD10_24_01","LASY","B. impatiens","","n","49.0659931","-123.0585976",900
"1438","SD",10,"SD24","10_SD24",2022,"SD10_24_02","LASY","B. mixtus","","0","49.0659931","-123.0585976",381
"1439","SD",10,"SD24","10_SD24",2022,"SD10_24_03","LASY","B. impatiens","","y","49.0659931","-123.0585976",1092
"1440","SD",10,"SD24","10_SD24",2022,"SD10_24_04","LASY","B. impatiens","","y","49.0659931","-123.0585976",901
"1441","SD",10,"SD26","10_SD26",2022,"SD10_26_01","TRHY","B. impatiens","","y","49.0584528","-123.0671996",902
"1442","SD",10,"SD27","10_SD27",2022,"SD10_27_01","CIVU","B. mixtus","","0","49.0571951","-123.0749858",309
"1443","SD",10,"SD28","10_SD28",2022,"SD10_28_01","TRHY","B. impatiens","","n","49.0591039","-123.0736393",833
"1444","SD",10,"SD28","10_SD28",2022,"SD10_28_02","TRHY","B. impatiens","","y","49.0591039","-123.0736393",1102
"1445","SD",10,"SD28","10_SD28",2022,"SD10_28_03","TRME","B. impatiens","","y","49.0591039","-123.0736393",904
"1446","SD",10,"SD28","10_SD28",2022,"SD10_28_04","TRME","B. impatiens","","n","49.0591039","-123.0736393",821
"1447","SD",10,"SD30","10_SD30",2022,"SD10_30_01","RARA","B. impatiens","","n","49.0566301","-123.0652652",857
"1448","SD",10,"SD30","10_SD30",2022,"SD10_30_03","RARA","B. impatiens","","y","49.0566301","-123.0652652",905
"1449","SD",10,"SD30","10_SD30",2022,"SD10_30_04","RARA","B. impatiens","","n","49.0566301","-123.0652652",906
"1450","SD",10,"SD30","10_SD30",2022,"SD10_30_05","RARA","B. impatiens","","y","49.0566301","-123.0652652",797
"1451","SD",10,"SD30","10_SD30",2022,"SD10_30_08","RARA","B. impatiens","","n","49.0566301","-123.0652652",853
"1452","SD",10,"SD30","10_SD30",2022,"SD10_30_09","TRHY","B. impatiens","","y","49.0566301","-123.0652652",907
"1453","SD",10,"SD36","10_SD36",2022,"SD10_36_01","VICR","B. impatiens","","y","49.0597409","-123.0816311",908
"1454","SD",10,"SD39","10_SD39",2022,"SD10_39_01","PHTA","B. impatiens","","n","49.0682854","-123.0740915",801
"1455","SD",10,"SD39","10_SD39",2022,"SD10_39_02","PHTA","B. mixtus","","1","49.0682854","-123.0740915",352
"1456","SD",10,"SD39","10_SD39",2022,"SD10_39_03","PHTA","B. impatiens","","n","49.0682854","-123.0740915",856
"1457","SD",10,"SD40","10_SD40",2022,"SD10_40_01","COAR","B. mixtus","","0","49.0664297","-123.0753682",750
"1458","SD",10,"SD40","10_SD40",2022,"SD10_40_02","COAR","B. mixtus","","0","49.0664297","-123.0753682",383
"1459","SD",10,"SD40","10_SD40",2022,"SD10_40_03","COAR","B. impatiens","","y","49.0664297","-123.0753682",909
"1460","SD",10,"SD40","10_SD40",2022,"SD10_40_04","COAR","B. impatiens","","y","49.0664297","-123.0753682",896
"1461","SD",10,"SD40","10_SD40",2022,"SD10_40_05","flying","B. impatiens","","y","49.0664297","-123.0753682",910
"1462","SD",2,"SD01","2_SD01",2022,"SD2_01_01","VISA","B. mixtus","queen","0","49.0630333","-123.0765727",592
"1463","SD",2,"SD02","2_SD02",2022,"SD2_02_01","N/A (leaf)","B. impatiens","male","","49.062963","-123.07138",NA
"1464","SD",2,"SD08","2_SD08",2022,"SD2_08_01","RONU","B. mixtus","","1","49.0684202","-123.0638309",517
"1465","SD",2,"SD13","2_SD13",2022,"SD2_13_01","HEMA","B. mixtus","male","0","49.0671224","-123.0772778",293
"1466","SD",2,"SD13","2_SD13",2022,"SD2_13_02","LUPO","B. mixtus","","0","49.0671224","-123.0772778",589
"1467","SD",2,"SD13","2_SD13",2022,"SD2_13_03","HEMA","B. impatiens","male","","49.0671224","-123.0772778",NA
"1468","SD",2,"SD16","2_SD16",2022,"SD2_16_01","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1469","SD",2,"SD16","2_SD16",2022,"SD2_16_02","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1470","SD",2,"SD16","2_SD16",2022,"SD2_16_03","PHTA","B. impatiens","","n","49.068321","-123.071021",744
"1471","SD",2,"SD16","2_SD16",2022,"SD2_16_04","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1472","SD",2,"SD16","2_SD16",2022,"SD2_16_05","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1473","SD",2,"SD16","2_SD16",2022,"SD2_16_06","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1474","SD",2,"SD16","2_SD16",2022,"SD2_16_07","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1475","SD",2,"SD16","2_SD16",2022,"SD2_16_08","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1476","SD",2,"SD16","2_SD16",2022,"SD2_16_09","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1477","SD",2,"SD16","2_SD16",2022,"SD2_16_10","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1478","SD",2,"SD16","2_SD16",2022,"SD2_16_11","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1479","SD",2,"SD16","2_SD16",2022,"SD2_16_12","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1480","SD",2,"SD16","2_SD16",2022,"SD2_16_13","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1481","SD",2,"SD16","2_SD16",2022,"SD2_16_14","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1482","SD",2,"SD16","2_SD16",2022,"SD2_16_15","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1483","SD",2,"SD16","2_SD16",2022,"SD2_16_16","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1484","SD",2,"SD16","2_SD16",2022,"SD2_16_17","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1485","SD",2,"SD16","2_SD16",2022,"SD2_16_18","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1486","SD",2,"SD16","2_SD16",2022,"SD2_16_19","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1487","SD",2,"SD16","2_SD16",2022,"SD2_16_20","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1488","SD",2,"SD16","2_SD16",2022,"SD2_16_21","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1489","SD",2,"SD16","2_SD16",2022,"SD2_16_22","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1490","SD",2,"SD16","2_SD16",2022,"SD2_16_23","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1491","SD",2,"SD16","2_SD16",2022,"SD2_16_24","N/A (leaf)","B. impatiens","male","","49.068321","-123.071021",NA
"1492","SD",2,"SD16","2_SD16",2022,"SD2_16_25","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1493","SD",2,"SD18","2_SD18",2022,"SD2_18_01","VIOP","B. impatiens","male","","49.0670435","-123.0716498",NA
"1494","SD",2,"SD31","2_SD31",2022,"SD2_31_01","VACO","B. mixtus","","1","49.0640204","-123.0645671",629
"1495","SD",2,"SD39","2_SD39",2022,"SD2_39_01","CECY","B. impatiens","male","n","49.0682854","-123.0740915",745
"1496","SD",2,"SD39","2_SD39",2022,"SD2_39_02","BOOF","B. mixtus","male","0","49.0682854","-123.0740915",640
"1497","SD",2,"SD39","2_SD39",2022,"SD2_39_03","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1498","SD",2,"SD39","2_SD39",2022,"SD2_39_04","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1499","SD",2,"SD39","2_SD39",2022,"SD2_39_05","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1500","SD",2,"SD39","2_SD39",2022,"SD2_39_06","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1501","SD",2,"SD39","2_SD39",2022,"SD2_39_07","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1502","SD",2,"SD39","2_SD39",2022,"SD2_39_08","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1503","SD",2,"SD39","2_SD39",2022,"SD2_39_09","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1504","SD",2,"SD39","2_SD39",2022,"SD2_39_10","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1505","SD",2,"SD39","2_SD39",2022,"SD2_39_11","PHTA","B. impatiens","","n","49.0682854","-123.0740915",746
"1506","SD",2,"SD39","2_SD39",2022,"SD2_39_12","PHTA","B. impatiens","male","","49.0682854","-123.0740915",NA
"1507","SD",2,"SD40","2_SD40",2022,"SD2_40_01","LUPO","B. mixtus","","1","49.0664297","-123.0753682",589
"1508","SD",2,"SD40","2_SD40",2022,"SD2_40_04","LUPO","B. mixtus","queen","1","49.0664297","-123.0753682",643
"1509","SD",2,"SD40","2_SD40",2022,"SD2_40_08","LUPO","B. mixtus","","1","49.0664297","-123.0753682",647
"1510","SD",3,"SD01","3_SD01",2022,"SD3_01_01","N/A (leaf)","B. impatiens","male","","49.0630333","-123.0765727",NA
"1511","SD",3,"SD03","3_SD03",2022,"SD3_03_01","VISA","B. impatiens","male","","49.0601615","-123.0764268",NA
"1512","SD",3,"SD03","3_SD03",2022,"SD3_03_02","VIHI","B. impatiens","male","","49.0601615","-123.0764268",NA
"1513","SD",3,"SD04","3_SD04",2022,"SD3_04_01","PEMA","B. mixtus","","0","49.0600315","-123.0713156",197
"1514","SD",3,"SD06","3_SD06",2022,"SD3_06_01","VISA","B. mixtus","","0","49.0602283","-123.0635157",462
"1515","SD",3,"SD08","3_SD08",2022,"SD3_08_01","RONU","B. impatiens","","y","49.0684202","-123.0638309",1083
"1516","SD",3,"SD08","3_SD08",2022,"SD3_08_02","RONU","B. impatiens","","y","49.0684202","-123.0638309",748
"1517","SD",3,"SD08","3_SD08",2022,"SD3_08_03","RONU","B. impatiens","","y","49.0684202","-123.0638309",749
"1518","SD",3,"SD08","3_SD08",2022,"SD3_08_04","RONU","B. impatiens","","y","49.0684202","-123.0638309",750
"1519","SD",3,"SD09","3_SD09",2022,"SD3_09_01","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1520","SD",3,"SD09","3_SD09",2022,"SD3_09_02","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1521","SD",3,"SD09","3_SD09",2022,"SD3_09_03","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1522","SD",3,"SD09","3_SD09",2022,"SD3_09_04","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1523","SD",3,"SD09","3_SD09",2022,"SD3_09_05","ROSY","B. impatiens","male","","49.0661823","-123.0625536",NA
"1524","SD",3,"SD09","3_SD09",2022,"SD3_09_06","ROSY","B. impatiens","male","","49.0661823","-123.0625536",NA
"1525","SD",3,"SD09","3_SD09",2022,"SD3_09_07","ROSY","B. impatiens","male","","49.0661823","-123.0625536",NA
"1526","SD",3,"SD09","3_SD09",2022,"SD3_09_08","ROSY","B. impatiens","male","","49.0661823","-123.0625536",NA
"1527","SD",3,"SD09","3_SD09",2022,"SD3_09_09","ROSY","B. impatiens","male","","49.0661823","-123.0625536",NA
"1528","SD",3,"SD09","3_SD09",2022,"SD3_09_10","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1529","SD",3,"SD09","3_SD09",2022,"SD3_09_11","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1530","SD",3,"SD09","3_SD09",2022,"SD3_09_13","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1531","SD",3,"SD09","3_SD09",2022,"SD3_09_14","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1532","SD",3,"SD09","3_SD09",2022,"SD3_09_15","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1533","SD",3,"SD09","3_SD09",2022,"SD3_09_16","RARE","B. impatiens","male","","49.0661823","-123.0625536",NA
"1534","SD",3,"SD10","3_SD10",2022,"SD3_10_01","RARE","B. impatiens","male","","49.0685654","-123.0832968",NA
"1535","SD",3,"SD16","3_SD16",2022,"SD3_16_01","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1536","SD",3,"SD16","3_SD16",2022,"SD3_16_02","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1537","SD",3,"SD16","3_SD16",2022,"SD3_16_03","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1538","SD",3,"SD16","3_SD16",2022,"SD3_16_04","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1539","SD",3,"SD16","3_SD16",2022,"SD3_16_05","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1540","SD",3,"SD16","3_SD16",2022,"SD3_16_06","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1541","SD",3,"SD16","3_SD16",2022,"SD3_16_07","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1542","SD",3,"SD16","3_SD16",2022,"SD3_16_08","PHTA","B. impatiens","","","49.068321","-123.071021",NA
"1543","SD",3,"SD16","3_SD16",2022,"SD3_16_09","PHTA","B. impatiens","male","","49.068321","-123.071021",NA
"1544","SD",3,"SD18","3_SD18",2022,"SD3_18_01","PHTA","B. impatiens","male","","49.0670435","-123.0716498",NA
"1545","SD",3,"SD18","3_SD18",2022,"SD3_18_02","PHTA","B. impatiens","male","","49.0670435","-123.0716498",NA
"1546","SD",3,"SD18","3_SD18",2022,"SD3_18_03","PHTA","B. impatiens","male","","49.0670435","-123.0716498",NA
"1547","SD",3,"SD18","3_SD18",2022,"SD3_18_04","flying","B. impatiens","male","","49.0670435","-123.0716498",NA
"1548","SD",3,"SD19","3_SD19",2022,"SD3_19_01","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1549","SD",3,"SD19","3_SD19",2022,"SD3_19_02","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1550","SD",3,"SD19","3_SD19",2022,"SD3_19_03","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1551","SD",3,"SD19","3_SD19",2022,"SD3_19_04","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1552","SD",3,"SD19","3_SD19",2022,"SD3_19_05","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1553","SD",3,"SD19","3_SD19",2022,"SD3_19_06","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1554","SD",3,"SD19","3_SD19",2022,"SD3_19_07","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1555","SD",3,"SD19","3_SD19",2022,"SD3_19_08","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1556","SD",3,"SD19","3_SD19",2022,"SD3_19_09","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1557","SD",3,"SD19","3_SD19",2022,"SD3_19_10","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1558","SD",3,"SD19","3_SD19",2022,"SD3_19_11","RARE","B. impatiens","male","","49.0661604","-123.0667177",NA
"1559","SD",3,"SD25","3_SD25",2022,"SD3_25_01","SAOF","B. mixtus","","n","49.058024","-123.0639996",445
"1560","SD",3,"SD26","3_SD26",2022,"SD3_26_01","VIHI","B. mixtus","","0","49.0584528","-123.0671996",171
